#  E (eV)   dos(E)     Int dos(E) EFermi =    6.171 eV
  -5.578  0.6631E+00  0.4380E+00
  -5.568  0.1346E+01  0.4515E+00
  -5.558  0.6999E+00  0.4585E+00
  -5.548  0.4736E+00  0.4632E+00
  -5.538  0.1204E+01  0.4753E+00
  -5.528  0.8382E+00  0.4836E+00
  -5.518  0.5337E+00  0.4890E+00
  -5.508  0.9916E+00  0.4989E+00
  -5.498  0.5906E+00  0.5048E+00
  -5.488  0.8279E+00  0.5131E+00
  -5.478  0.1011E+01  0.5232E+00
  -5.468  0.4792E+00  0.5280E+00
  -5.458  0.4512E+00  0.5325E+00
  -5.448  0.1150E+01  0.5440E+00
  -5.438  0.8395E+00  0.5524E+00
  -5.428  0.3866E+00  0.5563E+00
  -5.418  0.5553E+00  0.5618E+00
  -5.408  0.7907E+00  0.5697E+00
  -5.398  0.9979E+00  0.5797E+00
  -5.388  0.6357E+00  0.5860E+00
  -5.378  0.3018E+00  0.5891E+00
  -5.368  0.4888E+00  0.5940E+00
  -5.358  0.1148E+01  0.6054E+00
  -5.348  0.8206E+00  0.6136E+00
  -5.338  0.1553E+00  0.6152E+00
  -5.328  0.5196E+00  0.6204E+00
  -5.318  0.9447E+00  0.6298E+00
  -5.308  0.6395E+00  0.6362E+00
  -5.298  0.4463E+00  0.6407E+00
  -5.288  0.6391E+00  0.6471E+00
  -5.278  0.8986E+00  0.6561E+00
  -5.268  0.2090E+00  0.6582E+00
  -5.258  0.3401E+00  0.6616E+00
  -5.248  0.1027E+01  0.6718E+00
  -5.238  0.9281E+00  0.6811E+00
  -5.228  0.2745E+00  0.6839E+00
  -5.218  0.1286E+00  0.6851E+00
  -5.208  0.5753E+00  0.6909E+00
  -5.198  0.1013E+01  0.7010E+00
  -5.188  0.7810E+00  0.7088E+00
  -5.178  0.2377E+00  0.7112E+00
  -5.168  0.4791E+00  0.7160E+00
  -5.158  0.3311E+00  0.7193E+00
  -5.148  0.5845E+00  0.7252E+00
  -5.138  0.9002E+00  0.7342E+00
  -5.128  0.7327E+00  0.7415E+00
  -5.118  0.2919E+00  0.7444E+00
  -5.108  0.1452E+00  0.7459E+00
  -5.098  0.5454E+00  0.7513E+00
  -5.088  0.7778E+00  0.7591E+00
  -5.078  0.8283E+00  0.7674E+00
  -5.068  0.3029E+00  0.7704E+00
  -5.058  0.1734E+00  0.7721E+00
  -5.048  0.7819E+00  0.7800E+00
  -5.038  0.6873E+00  0.7868E+00
  -5.028  0.1538E+00  0.7884E+00
  -5.018  0.3902E+00  0.7923E+00
  -5.008  0.6269E+00  0.7985E+00
  -4.998  0.9814E+00  0.8084E+00
  -4.988  0.5092E+00  0.8134E+00
  -4.978  0.4072E-01  0.8139E+00
  -4.968  0.5285E-01  0.8144E+00
  -4.958  0.5604E+00  0.8200E+00
  -4.948  0.1222E+01  0.8322E+00
  -4.938  0.6771E+00  0.8390E+00
  -4.928  0.8788E-01  0.8399E+00
  -4.918  0.1381E+00  0.8412E+00
  -4.908  0.4878E+00  0.8461E+00
  -4.898  0.4069E+00  0.8502E+00
  -4.888  0.7413E+00  0.8576E+00
  -4.878  0.6943E+00  0.8645E+00
  -4.868  0.3939E+00  0.8685E+00
  -4.858  0.4761E+00  0.8732E+00
  -4.848  0.1512E+00  0.8748E+00
  -4.838  0.3290E+00  0.8780E+00
  -4.828  0.4836E+00  0.8829E+00
  -4.818  0.6502E+00  0.8894E+00
  -4.808  0.8928E+00  0.8983E+00
  -4.798  0.2069E+00  0.9004E+00
  -4.788  0.8254E-01  0.9012E+00
  -4.778  0.4870E+00  0.9061E+00
  -4.768  0.7323E+00  0.9134E+00
  -4.758  0.3954E+00  0.9174E+00
  -4.748  0.1691E+00  0.9190E+00
  -4.738  0.4810E+00  0.9239E+00
  -4.728  0.4190E+00  0.9280E+00
  -4.718  0.8989E+00  0.9370E+00
  -4.708  0.6099E+00  0.9431E+00
  -4.698  0.5813E-01  0.9437E+00
  -4.688  0.2622E-02  0.9437E+00
  -4.678  0.9887E-01  0.9447E+00
  -4.668  0.8198E+00  0.9529E+00
  -4.658  0.1244E+01  0.9654E+00
  -4.648  0.4059E+00  0.9694E+00
  -4.638  0.2702E-01  0.9697E+00
  -4.628  0.5088E-01  0.9702E+00
  -4.618  0.3798E+00  0.9740E+00
  -4.608  0.4529E+00  0.9785E+00
  -4.598  0.5287E+00  0.9838E+00
  -4.588  0.7401E+00  0.9912E+00
  -4.578  0.4286E+00  0.9955E+00
  -4.568  0.3551E+00  0.9991E+00
  -4.558  0.4403E+00  0.1003E+01
  -4.548  0.1139E+00  0.1005E+01
  -4.538  0.3127E+00  0.1008E+01
  -4.528  0.4532E+00  0.1012E+01
  -4.518  0.3585E+00  0.1016E+01
  -4.508  0.8840E+00  0.1025E+01
  -4.498  0.5096E+00  0.1030E+01
  -4.488  0.5732E-01  0.1030E+01
  -4.478  0.1584E+00  0.1032E+01
  -4.468  0.6037E+00  0.1038E+01
  -4.458  0.6786E+00  0.1045E+01
  -4.448  0.2667E+00  0.1047E+01
  -4.438  0.4651E-01  0.1048E+01
  -4.428  0.3039E+00  0.1051E+01
  -4.418  0.5296E+00  0.1056E+01
  -4.408  0.7989E+00  0.1064E+01
  -4.398  0.8094E+00  0.1072E+01
  -4.388  0.1248E+00  0.1074E+01
  -4.378  0.2732E-02  0.1074E+01
  -4.368  0.1320E-01  0.1074E+01
  -4.358  0.2245E+00  0.1076E+01
  -4.348  0.7124E+00  0.1083E+01
  -4.338  0.1081E+01  0.1094E+01
  -4.328  0.5264E+00  0.1099E+01
  -4.318  0.4189E-01  0.1100E+01
  -4.308  0.8948E-01  0.1100E+01
  -4.298  0.4453E+00  0.1105E+01
  -4.288  0.3100E+00  0.1108E+01
  -4.278  0.2061E+00  0.1110E+01
  -4.268  0.5036E+00  0.1115E+01
  -4.258  0.4328E+00  0.1119E+01
  -4.248  0.7783E+00  0.1127E+01
  -4.238  0.5912E+00  0.1133E+01
  -4.228  0.1019E+00  0.1134E+01
  -4.218  0.1755E-01  0.1134E+01
  -4.208  0.2333E+00  0.1137E+01
  -4.198  0.6096E+00  0.1143E+01
  -4.188  0.6140E+00  0.1149E+01
  -4.178  0.2619E+00  0.1152E+01
  -4.168  0.2676E+00  0.1154E+01
  -4.158  0.4730E+00  0.1159E+01
  -4.148  0.1775E+00  0.1161E+01
  -4.138  0.5962E+00  0.1167E+01
  -4.128  0.8834E+00  0.1176E+01
  -4.118  0.1917E+00  0.1177E+01
  -4.108  0.6081E-02  0.1177E+01
  -4.098  0.1031E-01  0.1178E+01
  -4.088  0.2015E+00  0.1180E+01
  -4.078  0.6860E+00  0.1186E+01
  -4.068  0.8684E+00  0.1195E+01
  -4.058  0.6666E+00  0.1202E+01
  -4.048  0.1606E+00  0.1203E+01
  -4.038  0.9213E-01  0.1204E+01
  -4.028  0.4413E+00  0.1209E+01
  -4.018  0.3072E+00  0.1212E+01
  -4.008  0.3552E-01  0.1212E+01
  -3.998  0.1564E+00  0.1214E+01
  -3.988  0.5951E+00  0.1220E+01
  -3.978  0.9676E+00  0.1229E+01
  -3.968  0.7638E+00  0.1237E+01
  -3.958  0.1060E+00  0.1238E+01
  -3.948  0.2301E-02  0.1238E+01
  -3.938  0.2047E-01  0.1238E+01
  -3.928  0.3372E+00  0.1242E+01
  -3.918  0.9120E+00  0.1251E+01
  -3.908  0.4281E+00  0.1255E+01
  -3.898  0.4235E-01  0.1255E+01
  -3.888  0.1923E+00  0.1257E+01
  -3.878  0.7029E+00  0.1264E+01
  -3.868  0.6651E+00  0.1271E+01
  -3.858  0.1894E+00  0.1273E+01
  -3.848  0.3276E+00  0.1276E+01
  -3.838  0.4466E+00  0.1281E+01
  -3.828  0.3106E+00  0.1284E+01
  -3.818  0.4812E+00  0.1289E+01
  -3.808  0.1341E+00  0.1290E+01
  -3.798  0.2173E-01  0.1290E+01
  -3.788  0.2788E+00  0.1293E+01
  -3.778  0.9632E+00  0.1303E+01
  -3.768  0.1048E+01  0.1313E+01
  -3.758  0.2783E+00  0.1316E+01
  -3.748  0.1598E-01  0.1316E+01
  -3.738  0.1087E+00  0.1317E+01
  -3.728  0.4642E+00  0.1322E+01
  -3.718  0.2693E+00  0.1324E+01
  -3.708  0.7336E-01  0.1325E+01
  -3.698  0.4362E+00  0.1330E+01
  -3.688  0.9498E+00  0.1339E+01
  -3.678  0.9390E+00  0.1348E+01
  -3.668  0.2122E+00  0.1351E+01
  -3.658  0.4372E-01  0.1351E+01
  -3.648  0.3356E+00  0.1354E+01
  -3.638  0.4291E+00  0.1359E+01
  -3.628  0.2499E+00  0.1361E+01
  -3.618  0.5720E+00  0.1367E+01
  -3.608  0.6192E+00  0.1373E+01
  -3.598  0.3280E+00  0.1376E+01
  -3.588  0.1768E+00  0.1378E+01
  -3.578  0.7757E+00  0.1386E+01
  -3.568  0.6987E+00  0.1393E+01
  -3.558  0.1839E+00  0.1395E+01
  -3.548  0.6916E+00  0.1402E+01
  -3.538  0.8319E+00  0.1410E+01
  -3.528  0.2826E+00  0.1413E+01
  -3.518  0.4943E+00  0.1418E+01
  -3.508  0.3732E+00  0.1421E+01
  -3.498  0.5540E+00  0.1427E+01
  -3.488  0.7235E+00  0.1434E+01
  -3.478  0.1567E+01  0.1450E+01
  -3.468  0.1737E+01  0.1467E+01
  -3.458  0.4395E+00  0.1472E+01
  -3.448  0.2055E-01  0.1472E+01
  -3.438  0.1576E-03  0.1472E+01
  -3.428  0.5606E-06  0.1472E+01
  -3.418  0.2535E-03  0.1472E+01
  -3.408  0.2283E-01  0.1472E+01
  -3.398  0.2782E+00  0.1475E+01
  -3.388  0.4605E+00  0.1479E+01
  -3.378  0.1712E+00  0.1481E+01
  -3.368  0.4193E+00  0.1485E+01
  -3.358  0.3409E+00  0.1489E+01
  -3.348  0.3779E-01  0.1489E+01
  -3.338  0.2395E-02  0.1489E+01
  -3.328  0.7604E-01  0.1490E+01
  -3.318  0.4279E+00  0.1494E+01
  -3.308  0.3259E+00  0.1497E+01
  -3.298  0.3359E-01  0.1498E+01
  -3.288  0.4766E-03  0.1498E+01
  -3.278  0.2251E-02  0.1498E+01
  -3.268  0.8571E-01  0.1499E+01
  -3.258  0.4510E+00  0.1503E+01
  -3.248  0.4970E+00  0.1508E+01
  -3.238  0.5171E+00  0.1513E+01
  -3.228  0.1705E+00  0.1515E+01
  -3.218  0.8022E-02  0.1515E+01
  -3.208  0.5120E-04  0.1515E+01
  -3.198  0.1537E-05  0.1515E+01
  -3.188  0.6838E-03  0.1515E+01
  -3.178  0.4239E-01  0.1516E+01
  -3.168  0.3568E+00  0.1519E+01
  -3.158  0.4642E+00  0.1524E+01
  -3.148  0.4626E+00  0.1528E+01
  -3.138  0.3604E+00  0.1532E+01
  -3.128  0.4359E-01  0.1532E+01
  -3.118  0.7445E-03  0.1532E+01
  -3.108  0.5443E-02  0.1533E+01
